"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","SYMBOL","ENTREZID"
"236","ALDH7A1",8.37673919503579e-24,-0.19853087919417,0.113,0.061,1.28046835335317e-19,"ALDH7A1","501"
"237","ALDH9A1",2.50125086838087e-19,-0.379459364915706,0.132,0.08,3.823412077407e-15,"ALDH9A1","223"
"238","ALDOB",2.11221325576149e-110,2.4053124554715,0.108,0.017,3.22872918275702e-106,"ALDOB","229"
"239","ALG1",4.15407659208546e-48,0.738141953604702,0.08,0.024,6.34992147866183e-44,"ALG1","56052"
"240","ALG12",2.92093607368859e-19,0.0877239433283212,0.063,0.03,4.46494288224038e-15,"ALG12","79087"
"241","ALG13",7.68485160943547e-23,-0.0283597539534142,0.143,0.084,1.17470641701831e-18,"ALG13","79868"
"242","ALG14",2.8690633416789e-08,-0.310545973647804,0.127,0.093,0.000438565022409036,"ALG14","199857"
"243","ALG2",2.25809589025593e-45,0.25379440876055,0.108,0.042,3.45172537784522e-41,"ALG2","85365"
"244","ALG3",1.59843564485124e-42,0.133821068711962,0.145,0.068,2.4433687267196e-38,"ALG3","10195"
"245","ALG5",6.48320838073669e-77,0.380707369771091,0.199,0.083,9.9102323307941e-73,"ALG5","29880"
"246","ALG6",7.72833609984483e-12,-0.0794304607516811,0.042,0.021,1.18135345622228e-07,"ALG6","29929"
"247","ALG8",4.88983687781101e-45,0.80577786979356,0.072,0.021,7.4746046514219e-41,"ALG8","79053"
"248","ALKBH2",1.51887800426073e-35,0.442376129528959,0.052,0.014,2.32175691731296e-31,"ALKBH2","121642"
"249","ALKBH3",4.07018501038725e-15,0.122966981351627,0.059,0.03,6.22168480687795e-11,"ALKBH3","221120"
"250","ALKBH5",1.00778526977435e-36,0.390002445211642,0.143,0.072,1.54050056337707e-32,"ALKBH5","54890"
"251","ALKBH6",5.27012378966643e-12,0.638395855795765,0.042,0.021,8.05591122488411e-08,"ALKBH6","84964"
"252","ALMS1",9.3113519070592e-11,1.15314174127758,0.017,0.005,1.42333325251307e-06,"ALMS1","7840"
"253","ALOX5",2.72434551724872e-40,3.74758670688447,0.027,0.001,4.16443455766639e-36,"ALOX5","240"
"254","ALPK1",2.14236787684291e-11,0.55183979003927,0.038,0.019,3.27482353654207e-07,"ALPK1","80216"
"255","ALPK3",1.72981116405658e-09,5.12463862577138,0.005,0,2.64418934537689e-05,"ALPK3","57538"
"256","ALS2",1.33742904455457e-11,1.49388771351763,0.014,0.003,2.04439403750611e-07,"ALS2","57679"
"257","ALS2CL",1.58352193780385e-19,0.71036900963605,0.086,0.046,2.42057163412696e-15,"ALS2CL","259173"
"258","ALYREF",4.28928254767308e-49,1.52880486994716,0.067,0.016,6.55659730237308e-45,"ALYREF","10189"
"259","AMACR",4.32322242441213e-19,-1.50667803609505,0.031,0.068,6.60847779795638e-15,"AMACR","23600"
"260","AMD1",1.0307992591052e-67,0.577784010001351,0.254,0.128,1.57567974746821e-63,"AMD1","262"
"261","AMFR",5.49882474607971e-20,0.437565210795732,0.106,0.06,8.40550350685745e-16,"AMFR","267"
"262","AMMECR1",4.01916486305695e-14,0.428309312089127,0.036,0.015,6.14369540966885e-10,"AMMECR1","9949"
"263","AMMECR1L",1.92637092814333e-13,0.568851658599388,0.032,0.013,2.9446506007599e-09,"AMMECR1L","83607"
"264","AMOT",3.28180043664178e-18,1.48243622985073,0.026,0.007,5.01656014745062e-14,"AMOT","154796"
"265","AMOTL2",1.99450133096445e-26,1.95138338459564,0.028,0.005,3.04879473451225e-22,"AMOTL2","51421"
"266","AMPD2",2.36631769879738e-16,0.362676724569133,0.024,0.006,3.61715323438168e-12,"AMPD2","271"
"267","AMPD3",1.21780360316747e-13,1.28067934247583,0.014,0.003,1.86153458780179e-09,"AMPD3","272"
"268","AMZ2",5.61665849597965e-16,0.0558787190968846,0.07,0.037,8.58562417695449e-12,"AMZ2","51321"
"269","ANAPC1",2.8161086796857e-21,0.258921130433202,0.045,0.016,4.30470372776756e-17,"ANAPC1","64682"
"270","ANAPC10",2.37965692926293e-27,0.542363763920382,0.053,0.018,3.63754358207131e-23,"ANAPC10","10393"
"271","ANAPC11",3.10761407580973e-22,0.195555402132354,0.425,0.334,4.75029887628275e-18,"ANAPC11","51529"
"272","ANAPC13",1.65542248074559e-30,0.305541829110907,0.122,0.061,2.53047880406771e-26,"ANAPC13","25847"
"273","ANAPC15",2.40631621089782e-12,-0.337367141270298,0.204,0.149,3.67829495997841e-08,"ANAPC15","25906"
"274","ANAPC16",2.1233306755391e-23,-0.174851297454016,0.358,0.259,3.24572327062907e-19,"ANAPC16","119504"
"275","ANAPC2",1.26105677741248e-08,0.183552452362286,0.057,0.035,0.000192765138995272,"ANAPC2","29882"
"276","ANAPC4",1.7742977496858e-09,0.207217088386742,0.041,0.022,2.71219154016971e-05,"ANAPC4","29945"
"277","ANAPC5",7.03882160101437e-26,0.0418026834409687,0.174,0.105,1.07595426993106e-21,"ANAPC5","51433"
"278","ANAPC7",1.22861420696526e-19,0.417226467127038,0.051,0.021,1.8780596767671e-15,"ANAPC7","51434"
"279","ANG",1.42377069822165e-139,0.904747934061975,0.238,0.076,2.17637588930162e-135,"ANG","283"
"280","ANGEL1",1.05920418377142e-07,0.835687035525925,0.013,0.005,0.00161909951531299,"ANGEL1","23357"
"281","ANGEL2",1.04330538423436e-09,0.609189897226125,0.036,0.019,1.59479661034065e-05,"ANGEL2","90806"
"282","ANGPTL4",1.88628167086405e-75,2.97902285485387,0.071,0.01,2.88337016208278e-71,"ANGPTL4","51129"
"283","ANKAR",2.62376908191757e-06,0.863849919327425,0.013,0.005,0.040106934186192,"ANKAR","150709"
"284","ANKFY1",5.0221716863541e-17,0.223327060475945,0.067,0.034,7.67689163976089e-13,"ANKFY1","51479"
"285","ANKH",5.65452558802239e-07,-0.061938602822514,0.11,0.082,0.00864350781385102,"ANKH","56172"
"286","ANKHD1",1.6714336800263e-06,0.172720296291888,0.059,0.04,0.0255495352328821,"ANKHD1","54882"
"287","ANKIB1",2.42368246634776e-42,1.1719443525337,0.07,0.021,3.70484101805919e-38,"ANKIB1","54467"
"288","ANKLE2",4.07529960848405e-32,0.516346188670772,0.102,0.047,6.22950298152872e-28,"ANKLE2","23141"
"289","ANKMY2",9.72930202084557e-11,-0.256372969814759,0.042,0.022,1.48722110690645e-06,"ANKMY2","57037"
"290","ANKRA2",1.25639337837638e-07,-0.0641391698952045,0.052,0.033,0.00192052291818613,"ANKRA2","57763"
"291","ANKRD10",1.31064671186596e-24,0.248771910761691,0.141,0.082,2.00345456375831e-20,"ANKRD10","55608"
"292","ANKRD11",5.4353141658391e-64,0.976137518280125,0.201,0.094,8.30842123390164e-60,"ANKRD11","29123"
"293","ANKRD13A",3.02988675925145e-07,0.293191304017424,0.074,0.052,0.00463148490019177,"ANKRD13A","88455"
"294","ANKRD13C",6.00037392211489e-13,-0.081093631207128,0.039,0.018,9.17217157734482e-09,"ANKRD13C","81573"
"295","ANKRD13D",1.61385328082647e-14,1.10047266658937,0.031,0.012,2.46693612507133e-10,"ANKRD13D","338692"
"296","ANKRD16",1.30674529821695e-08,1.11576349793219,0.014,0.005,0.000199749086285443,"ANKRD16","54522"
"297","ANKRD17",2.80274000721306e-38,0.719647922978078,0.11,0.048,4.28426837502589e-34,"ANKRD17","26057"
"298","ANKRD22",2.92927333813827e-131,1.92623644102101,0.123,0.018,4.47768722467815e-127,"ANKRD22","118932"
"299","ANKRD26",5.52885503631677e-12,0.2504934263425,0.031,0.014,8.45140780851382e-08,"ANKRD26","22852"
"300","ANKRD27",1.40980258067873e-06,0.5698858900453,0.031,0.018,0.0215502422482551,"ANKRD27","84079"
"301","ANKRD28",6.89333690554412e-31,1.21021961952956,0.063,0.023,1.05371547938147e-26,"ANKRD28","23243"
"302","ANKRD29",1.17570879571329e-07,1.5207510473478,0.006,0.001,0.00179718846512734,"ANKRD29","147463"
"303","ANKRD30B",2.29624179594671e-07,5.55019270381604,0.004,0,0.00351003520928414,"ANKRD30B","374860"
"304","ANKRD36",4.46064898835154e-54,1.83350898774213,0.055,0.009,6.81854804359416e-50,"ANKRD36","375248"
"305","ANKRD36C",1.30939541313251e-95,3.74629616264187,0.092,0.014,2.00154182851436e-91,"ANKRD36C","400986"
"306","ANKRD37",4.24199974560517e-20,0.517417853669121,0.149,0.095,6.48432081113207e-16,"ANKRD37","353322"
"307","ANKRD39",9.72396400209781e-47,0.621297133897008,0.09,0.03,1.48640513736067e-42,"ANKRD39","51239"
"308","ANKRD40",7.73857314451653e-13,0.720973083001467,0.046,0.023,1.1829182908708e-08,"ANKRD40","91369"
"309","ANKRD42",4.80291818883074e-10,0.573486644432301,0.026,0.011,7.34174074344666e-06,"ANKRD42","338699"
"310","ANKRD46",4.84326379187158e-09,0.527794828063904,0.027,0.013,7.4034130322549e-05,"ANKRD46","157567"
"311","ANKRD50",2.50807553462151e-21,1.63732490776184,0.022,0.004,3.83384426222244e-17,"ANKRD50","57182"
"312","ANKRD52",5.08639954310535e-12,0.673069138868493,0.041,0.02,7.77507034159084e-08,"ANKRD52","283373"
"313","ANKRD54",3.74913872842926e-14,0.618008632108611,0.063,0.034,5.73093346027696e-10,"ANKRD54","129138"
"314","ANKS1A",1.67628135762134e-07,0.120390196565401,0.045,0.027,0.00256236368325999,"ANKS1A","23294"
"315","ANKS3",1.16372465936213e-13,1.06140161174455,0.039,0.017,1.77886951430095e-09,"ANKS3","124401"
"316","ANKS6",1.36543250300539e-25,1.2258957245363,0.033,0.008,2.08720012409404e-21,"ANKS6","203286"
"317","ANKZF1",4.14001988339469e-10,0.0967311214580167,0.069,0.043,6.32843439375713e-06,"ANKZF1","55139"
"318","ANLN",1.56371111694884e-39,5.51013667743114,0.025,0.001,2.390288813368e-35,"ANLN","54443"
"319","ANO1",4.97897574224674e-29,1.77546472172084,0.019,0.001,7.61086231959836e-25,"ANO1","55107"
"320","ANO6",7.32335238893804e-65,9.30181753333784,0.037,0,1.11944764617307e-60,"ANO6","196527"
"321","ANP32A",1.50045572645328e-50,-0.0668682132474246,0.216,0.112,2.29359662345649e-46,"ANP32A","8125"
"322","ANP32B",1.30820555002806e-95,0.465668262788714,0.336,0.172,1.99972300377289e-91,"ANP32B","10541"
"323","ANP32E",5.21008086034153e-89,1.69626683409358,0.085,0.012,7.96412960311806e-85,"ANP32E","81611"
"324","ANPEP",1.73312897318228e-196,-1.70537244094765,0.17,0.412,2.64926094840643e-192,"ANPEP","290"
"325","ANTXR2",5.07261633820218e-33,0.97505142378071,0.117,0.057,7.75400133457586e-29,"ANTXR2","118429"
"326","ANXA1",0,5.09498313656775,0.22,0.012,0,"ANXA1","301"
"327","ANXA10",2.15191902587616e-36,5.4195249892673,0.022,0.001,3.28942342295429e-32,"ANXA10","11199"
"328","ANXA11",1.21283079942755e-10,-0.0405331069658106,0.532,0.432,1.85393316000495e-06,"ANXA11","311"
"329","ANXA13",1.52766447672929e-30,0.314665500305535,0.057,0.019,2.33518791912839e-26,"ANXA13","312"
"330","ANXA2",3.78727529980878e-45,0.656105715474172,0.735,0.652,5.7892290232877e-41,"ANXA2","302"
"331","ANXA2R",1.30280506865605e-10,0.246952477593053,0.008,0.001,1.99146782794764e-06,"ANXA2R","389289"
"332","ANXA3",1.01203387141689e-176,1.48682095562907,0.243,0.066,1.54699497584786e-172,"ANXA3","306"
"333","ANXA4",4.33101740948183e-39,0.19123633330642,0.482,0.352,6.62039321213393e-35,"ANXA4","307"
"334","ANXA5",1.6454192243336e-217,1.76742060586198,0.213,0.035,2.51518782631634e-213,"ANXA5","308"
"335","ANXA6",1.56383186639788e-10,0.720048845038241,0.014,0.004,2.3904733909758e-06,"ANXA6","309"
"336","ANXA7",1.30298158631751e-40,0.0440345542182733,0.237,0.136,1.99173765284494e-36,"ANXA7","310"
"337","AOAH",1.00430477610393e-06,-1.05224306300055,0.023,0.039,0.0153518028075246,"AOAH","313"
"338","AP1AR",4.65942904175379e-11,0.175187957774071,0.067,0.041,7.12240323322485e-07,"AP1AR","55435"
"339","AP1B1",1.67656879067788e-34,0.487116696315075,0.159,0.086,2.5628030534302e-30,"AP1B1","162"
"340","AP1G1",1.32905157755927e-33,0.963489910964783,0.108,0.05,2.0315882414571e-29,"AP1G1","164"
"341","AP1G2",1.39439612206584e-14,0.0410134496678893,0.134,0.088,2.13147391218985e-10,"AP1G2","8906"
"342","AP1M2",1.09991468924492e-21,-0.235702106710786,0.294,0.205,1.68132959397978e-17,"AP1M2","10053"
"343","AP1S1",1.19463661528919e-20,-0.148821906141532,0.302,0.217,1.82612153013106e-16,"AP1S1","1174"
"344","AP1S2",3.41821251205906e-27,0.623488503195379,0.039,0.01,5.22507964593348e-23,"AP1S2","8905"
"345","AP1S3",2.00396146403846e-23,2.06932401678094,0.027,0.006,3.06325549392919e-19,"AP1S3","130340"
"346","AP2A1",7.4065829650598e-17,0.167702334357308,0.126,0.079,1.13217027203904e-12,"AP2A1","160"
"347","AP2A2",4.61963086338947e-17,-0.188411508682124,0.116,0.07,7.06156773777714e-13,"AP2A2","161"
"348","AP2B1",7.05691171526757e-150,1.27421107806075,0.223,0.064,1.0787195247958e-145,"AP2B1","163"
"349","AP2S1",3.24774340737173e-07,-0.0735715219027362,0.448,0.38,0.00496450057250842,"AP2S1","1175"
"350","AP3B1",1.9398399352522e-39,0.602463343489366,0.11,0.048,2.96523932502651e-35,"AP3B1","8546"
"351","AP3D1",2.88098330493547e-61,0.592523868059418,0.199,0.093,4.40387107992435e-57,"AP3D1","8943"
"352","AP3M1",6.92215696447809e-21,0.460647180278734,0.045,0.017,1.05812091359012e-16,"AP3M1","26985"
"353","AP3M2",4.85799399149874e-09,0.374927047421537,0.015,0.005,7.42592961540498e-05,"AP3M2","10947"
"354","AP3S1",1.47199027881931e-38,0.21896605566396,0.298,0.189,2.2500843402032e-34,"AP3S1","1176"
"355","AP4B1",2.00679391946922e-06,0.0150549079432771,0.04,0.025,0.0306758518530065,"AP4B1","10717"
"356","AP4E1",1.05065125358669e-08,1.45267433628843,0.024,0.011,0.000160602550623262,"AP4E1","23431"
"357","AP5M1",2.78819907344057e-14,-0.436555013373448,0.113,0.072,4.26204110366125e-10,"AP5M1","55745"
"358","AP5Z1",2.5870034804614e-10,0.317394602771455,0.061,0.036,3.95449352023329e-06,"AP5Z1","9907"
"359","APAF1",1.73584295029348e-39,0.782349433007702,0.095,0.037,2.65340953381861e-35,"APAF1","317"
"360","APBA3",4.48527166551467e-07,-0.095862448377086,0.031,0.017,0.00685618626790572,"APBA3","9546"
"361","APBB2",1.29094895250861e-08,0.305303483904302,0.026,0.012,0.000197334456880465,"APBB2","323"
"362","APC",5.67571464539841e-31,1.07748056946317,0.071,0.027,8.675897406956e-27,"APC","324"
"363","APCDD1",1.4630097302884e-07,2.50068906557514,0.005,0.001,0.00223635667371885,"APCDD1","147495"
"364","APEH",3.85129692384045e-31,0.05599926520554,0.213,0.129,5.88709247778251e-27,"APEH","327"
"365","APEX1",3.82255458660971e-50,-0.109729354456467,0.193,0.095,5.84315694109161e-46,"APEX1","328"
"366","APEX2",3.53133995029568e-07,0.075647382470762,0.076,0.053,0.00539800624802198,"APEX2","27301"
"367","APH1A",1.26988219826066e-29,0.0178132798385442,0.264,0.171,1.94114192826124e-25,"APH1A","51107"
"368","APH1B",1.56848680323502e-23,1.56909515323806,0.019,0.002,2.39758892742505e-19,"APH1B","83464"
"369","API5",1.43053926654139e-32,0.319617172052604,0.086,0.036,2.18672232283516e-28,"API5","8539"
"370","APIP",5.1015390445991e-130,1.03953336431497,0.218,0.069,7.79821258357418e-126,"APIP","51074"
"371","APMAP",1.62198505504148e-06,-0.511361669706713,0.111,0.083,0.0247936635513641,"APMAP","57136"
"372","APOBEC3A",9.7956304277312e-16,-2.15281882378645,0.006,0.025,1.49736006718299e-11,"APOBEC3A","200315"
"373","APOBEC3B",8.36090106984366e-85,-2.99338836506621,0.047,0.157,1.2780473375363e-80,"APOBEC3B","9582"
"374","APOBEC3C",1.30827272879175e-07,-0.442717443900556,0.057,0.036,0.00199982569323107,"APOBEC3C","27350"
"375","APOBEC3F",5.18044094247021e-12,1.16014190900419,0.014,0.003,7.91882202465996e-08,"APOBEC3F","200316"
"376","APOBEC3G",9.24623175249947e-11,1.97688818771079,0.012,0.003,1.41337898568707e-06,"APOBEC3G","60489"
"377","APOBR",3.33177856835292e-15,0.220536452240938,0.232,0.17,5.09295671958428e-11,"APOBR","55911"
"378","APOC1",3.43280420728688e-20,1.48716418711543,0.021,0.004,5.24738451125873e-16,"APOC1","341"
"379","APOE",4.93445229931339e-12,-0.00043094518411646,0.031,0.013,7.54280378473045e-08,"APOE","348"
"380","APOL1",2.31380347975315e-196,3.59010116962911,0.167,0.021,3.53687999915067e-192,"APOL1","8542"
"381","APOL2",6.75928658993159e-77,2.13851805239285,0.123,0.037,1.03322454813694e-72,"APOL2","23780"
"382","APOL3",1.78927453050902e-13,2.30893332465687,0.011,0.001,2.73508504733609e-09,"APOL3","80833"
"383","APOL6",1.39894215811336e-69,1.02460861406144,0.199,0.089,2.13842298289208e-65,"APOL6","80830"
"384","APOM",1.6834484059464e-12,-1.62662024718027,0.02,0.044,2.57331923332966e-08,"APOM","55937"
"385","APOO",4.24985366402185e-13,-0.134026129047738,0.078,0.046,6.49632631082379e-09,"APOO","79135"
"386","APOOL",2.18545256851093e-07,1.2466554792198,0.016,0.006,0.00334068279622581,"APOOL","139322"
"387","APP",7.75190918529203e-114,0.603512119994683,0.47,0.269,1.18495683806374e-109,"APP","351"
"388","APPBP2",2.05177560267039e-14,0.0768840681381167,0.058,0.03,3.13634418624196e-10,"APPBP2","10513"
"389","APPL1",2.12309571850388e-24,0.160184861256553,0.093,0.046,3.24536411530503e-20,"APPL1","26060"
"390","APRT",6.98885912965493e-33,0.0797271662674452,0.408,0.292,1.06831700655905e-28,"APRT","353"
"391","APTX",1.00255651879192e-16,-0.197753501951076,0.067,0.035,1.53250789462533e-12,"APTX","54840"
"392","AQP1",2.93826321483549e-40,0.472187452856249,0.05,0.011,4.49142915019753e-36,"AQP1","358"
"393","AQP12A",9.26243011500765e-10,-4.24350116644887,0,0.009,1.41585506738007e-05,"AQP12A","375318"
"394","AQP3",2.0328856868319e-20,2.18255384488228,0.015,0.001,3.10746906089124e-16,"AQP3","360"
"395","AQP5",4.63524319735841e-39,9.25792827151374,0.022,0,7.08543275148207e-35,"AQP5","362"
"396","AQP7",5.63991993044765e-59,-2.45527014591158,0.025,0.101,8.62118160568228e-55,"AQP7","364"
"397","AQP8",0,-2.64626721455257,0.172,0.525,0,"AQP8","343"
"398","AQR",1.89602281703593e-13,0.541919495957729,0.045,0.022,2.89826047812113e-09,"AQR","9716"
"399","ARAF",2.21614111595248e-12,-0.109817610392198,0.11,0.072,3.38759330984496e-08,"ARAF","369"
"400","ARAP1",3.1122971585961e-10,0.156774791323117,0.056,0.032,4.75745743663e-06,"ARAP1","116985"
"401","ARAP2",3.66470197175784e-21,1.10806534697538,0.045,0.017,5.60186343402903e-17,"ARAP2","116984"
"402","ARAP3",9.32154697242102e-10,2.11714603197217,0.008,0.001,1.42489167020428e-05,"ARAP3","64411"
"403","ARCN1",2.78938965726466e-47,0.625939176436068,0.147,0.067,4.26386103009475e-43,"ARCN1","372"
"404","AREG",1.65633313253219e-21,0.143340020191739,0.143,0.085,2.5318708263887e-17,"AREG","374"
"405","AREL1",1.33208207025589e-10,0.429582884475582,0.057,0.033,2.03622065259315e-06,"AREL1","9870"
"406","ARF1",2.1630760566422e-25,0.0452884150707964,0.494,0.376,3.30647806018326e-21,"ARF1","375"
"407","ARF4",8.99596675838945e-163,0.683630770815668,0.428,0.196,1.37512347868741e-158,"ARF4","378"
"408","ARF6",1.09055273208287e-29,0.0732094846001506,0.339,0.234,1.66701890626187e-25,"ARF6","382"
"409","ARFGAP1",1.19364164698142e-28,0.809089675093539,0.097,0.046,1.82460062157579e-24,"ARFGAP1","55738"
"410","ARFGAP2",1.8888945086967e-11,-0.366478231006992,0.111,0.074,2.88736414599378e-07,"ARFGAP2","84364"
"411","ARFGAP3",3.07846496848245e-163,2.38761970951214,0.149,0.021,4.70574155082227e-159,"ARFGAP3","26286"
"412","ARFGEF1",8.54922033905378e-43,0.73172525240145,0.104,0.041,1.30683382102776e-38,"ARFGEF1","10565"
"413","ARFGEF2",1.01784042527227e-28,0.610987205433838,0.071,0.029,1.5558708740712e-24,"ARFGEF2","10564"
"414","ARFIP1",7.08529107617016e-16,-0.370869876766376,0.12,0.075,1.08305759390337e-11,"ARFIP1","27236"
"415","ARFIP2",1.06488532413454e-34,0.406538148164008,0.148,0.077,1.62778370647206e-30,"ARFIP2","23647"
"416","ARG2",8.60279903185134e-15,0.620401785256603,0.024,0.007,1.3150238600088e-10,"ARG2","384"
"417","ARGLU1",8.03124353871871e-95,0.906137149062447,0.272,0.124,1.22765588732854e-90,"ARGLU1","55082"
"418","ARHGAP1",3.92003749720959e-27,0.357246497361742,0.107,0.054,5.99216931823458e-23,"ARHGAP1","392"
"419","ARHGAP10",9.707801083151e-08,3.81449290282407,0.005,0,0.00148393447357046,"ARHGAP10","79658"
"420","ARHGAP11A",9.9550811979444e-42,1.7193609312081,0.032,0.003,1.52173371191778e-37,"ARHGAP11A","9824"
"421","ARHGAP11B",5.40571101988684e-26,3.00935140563427,0.023,0.003,8.26316986499902e-22,"ARHGAP11B","89839"
"422","ARHGAP12",2.88032994569039e-49,0.932815354294424,0.096,0.033,4.40287235498234e-45,"ARHGAP12","94134"
"423","ARHGAP18",5.18699188898965e-11,-0.121306196373481,0.071,0.043,7.92883580150958e-07,"ARHGAP18","93663"
"424","ARHGAP19",6.38070423474024e-09,1.04207478293124,0.014,0.005,9.75354449322394e-05,"ARHGAP19","84986"
"425","ARHGAP21",8.44371666898603e-46,1.05600048481697,0.111,0.045,1.2907065300212e-41,"ARHGAP21","57584"
"426","ARHGAP26",4.59995204816996e-63,1.30392385727165,0.135,0.05,7.0314867008326e-59,"ARHGAP26","23092"
"427","ARHGAP27",9.12299886735239e-12,0.210532129204336,0.203,0.152,1.39454160686349e-07,"ARHGAP27","201176"
"428","ARHGAP32",4.4325392718937e-50,0.643551217117025,0.144,0.063,6.77557953101671e-46,"ARHGAP32","9743"
"429","ARHGAP33",1.89287063861175e-09,3.09947929602758,0.008,0.001,2.89344205818192e-05,"ARHGAP33","115703"
"430","ARHGAP35",4.80154998498796e-13,0.133290270000438,0.118,0.079,7.3396493070526e-09,"ARHGAP35","2909"
"431","ARHGAP5",2.06241328921004e-59,0.990688588579791,0.151,0.062,3.15260495388647e-55,"ARHGAP5","394"
"432","ARHGAP8",2.5500128410103e-23,0.242275747537863,0.049,0.018,3.89794962876834e-19,"ARHGAP8","23779"
"433","ARHGDIA",4.8382264555836e-16,-0.0111547169644812,0.417,0.324,7.39571296000509e-12,"ARHGDIA","396"
"434","ARHGDIB",5.01119822877947e-83,0.986752429351471,0.108,0.025,7.6601176125123e-79,"ARHGDIB","397"
"435","ARHGEF1",1.02034557379967e-16,0.210934578049421,0.08,0.044,1.55970024411017e-12,"ARHGEF1","9138"
"436","ARHGEF10",1.58006825341164e-10,1.20472570049735,0.013,0.003,2.41529233216503e-06,"ARHGEF10","9639"
"437","ARHGEF10L",1.57601067761825e-24,0.223765876418046,0.113,0.061,2.40908992180726e-20,"ARHGEF10L","55160"
"438","ARHGEF12",2.26520233096365e-37,0.5853467390582,0.151,0.078,3.46258828311103e-33,"ARHGEF12","23365"
"439","ARHGEF16",1.81662176564334e-06,0.191582069377337,0.177,0.143,0.0277688803096241,"ARHGEF16","27237"
"440","ARHGEF19",1.37758824414229e-07,-0.140587826967141,0.015,0.005,0.00210578138999591,"ARHGEF19","128272"
"441","ARHGEF2",2.73336400872387e-09,-0.0152958890299293,0.066,0.042,4.1782202237353e-05,"ARHGEF2","9181"
"442","ARHGEF28",4.22364611608885e-14,0.591030812023923,0.023,0.007,6.45626545305342e-10,"ARHGEF28","64283"
"443","ARHGEF3",6.56284808437038e-19,1.84193445341332,0.02,0.004,1.00319695817686e-14,"ARHGEF3","50650"
"444","ARHGEF35",5.91883839441724e-37,0.326854869991285,0.173,0.094,9.0475363697062e-33,"ARHGEF35","445328"
