"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct.diff"
"6198","KRCC1",3.43713500759442e-16,0.168321479178843,0.15,0.127,5.17116961892581e-12,0.023
"6199","LRRC8D",3.46264928327159e-16,0.563246175641095,0.027,0.018,5.20955584668211e-12,0.009
"6200","USP24",3.55945623313562e-16,0.50080467366648,0.031,0.021,5.35520190275255e-12,0.01
"6201","TRIM8",3.63133775498255e-16,0.388453259244774,0.045,0.033,5.46334765237125e-12,0.012
"6202","ARID3A",3.65325146482166e-16,0.624213678809403,0.021,0.013,5.49631682882419e-12,0.008
"6203","SNRPA",3.67316222265366e-16,0.247789985239296,0.119,0.099,5.52627256398244e-12,0.02
"6204","PRR4",3.76749213701844e-16,0.51021847598512,0.025,0.016,5.66819192014424e-12,0.009
"6205","USP11",3.87455652853386e-16,0.540355154392532,0.027,0.018,5.82927029717919e-12,0.009
"6206","CEP192",3.88373515925614e-16,0.646696950097644,0.02,0.012,5.84307954710087e-12,0.008
"6207","PHF13",3.92324531905899e-16,0.963230457867449,0.011,0.005,5.90252258252425e-12,0.006
"6208","ZNF468",3.93433619217281e-16,0.600695186252594,0.021,0.013,5.91920880112399e-12,0.008
"6209","TRIT1",3.99307425366409e-16,0.566307975517868,0.025,0.016,6.00758021463763e-12,0.009
"6210","ASF1B",4.00183453411008e-16,0.458089726579516,0.045,0.033,6.02076005656861e-12,0.012
"6211","LMNB1",4.00238026769045e-16,0.295068106504349,0.065,0.05,6.02158111274028e-12,0.015
"6212","QPCT",4.03642593238185e-16,0.460907779936101,0.036,0.025,6.07280281526849e-12,0.011
"6213","COMMD1",4.09294572983359e-16,-0.335299449234048,0.1,0.119,6.15783685053464e-12,-0.019
"6214","SH3RF2",4.09724081983252e-16,0.34686434840524,0.061,0.046,6.16429881343802e-12,0.015
"6215","TNPO2",4.12616980087468e-16,0.505789245505871,0.035,0.025,6.20782246541596e-12,0.01
"6216","EVA1C",4.14304085880737e-16,0.641333512944805,0.019,0.011,6.23320497207569e-12,0.008
"6217","TBC1D14",4.15610072092758e-16,0.423172750825462,0.048,0.035,6.25285353463554e-12,0.013
"6218","CROT",4.2319186898901e-16,-0.669066745165411,0.024,0.035,6.36692166893966e-12,-0.011
"6219","NARF",4.27789684150343e-16,0.232679103228822,0.098,0.08,6.4360957980419e-12,0.018
"6220","AKR1C1",4.28971623629535e-16,1.02584513785801,0.015,0.008,6.45387807750636e-12,0.007
"6221","WIPI2",4.3599437259664e-16,0.219281339045102,0.092,0.074,6.55953533571645e-12,0.018
"6222","HINT2",4.365237661142e-16,-0.277088953599045,0.233,0.256,6.56750006118813e-12,-0.023
"6223","SLC38A9",4.65422664789596e-16,0.732315679515019,0.015,0.008,7.00228399175948e-12,0.007
"6224","MRPS11",4.67234433564458e-16,-0.301829523701691,0.128,0.149,7.02954205297727e-12,-0.021
"6225","NSDHL",4.72471789698277e-16,0.40712632075541,0.04,0.029,7.10833807601057e-12,0.011
"6226","CENPV",4.7442618078727e-16,-0.328166673927837,0.129,0.151,7.13774188994447e-12,-0.022
"6227","HAGH",4.78641443222778e-16,-0.35543933392617,0.097,0.116,7.20116051328669e-12,-0.019
"6228","SARS",4.86034673297347e-16,0.216443601692145,0.161,0.137,7.31239165975858e-12,0.024
"6229","LFNG",4.88179345366929e-16,0.439124255733483,0.047,0.035,7.34465825104544e-12,0.012
"6230","PHRF1",4.91815379467168e-16,0.474354083527156,0.036,0.025,7.39936238408355e-12,0.011
"6231","XPA",5.16769078478286e-16,0.307280918320298,0.055,0.041,7.77479078570581e-12,0.014
"6232","EIF4H",5.24467914207021e-16,0.164730121634023,0.16,0.137,7.89061976924463e-12,0.023
"6233","DYM",5.34918050913682e-16,0.541902852910919,0.024,0.016,8.04784207599634e-12,0.008
"6234","TMEM184C",5.44517892685138e-16,0.596444097556487,0.023,0.015,8.19227169544790e-12,0.008
"6235","TRMT61A",5.47398400367219e-16,0.405809440366689,0.04,0.029,8.23560893352481e-12,0.011
"6236","PGM2",5.55783802720285e-16,0.395865705256034,0.036,0.025,8.36176731192668e-12,0.011
"6237","SLC35C2",5.5856515821681e-16,0.277911320952938,0.075,0.059,8.40361280537191e-12,0.016
"6238","PPFIA3",5.97291781937373e-16,-0.503515996724009,0.043,0.057,8.98625485924778e-12,-0.014
"6239","AGTPBP1",5.97622364148117e-16,0.966273149078327,0.01,0.005,8.99122846860842e-12,0.005
"6240","NPW",6.34487681559632e-16,0.98741150643991,0.012,0.006,9.54586716906467e-12,0.006
"6241","MED26",6.39496498522872e-16,0.684576050718975,0.016,0.009,9.62122482027661e-12,0.007
"6242","ZNF579",6.59100208625043e-16,0.848717120000599,0.015,0.008,9.91616263876377e-12,0.007
"6243","XPO4",6.60645550092376e-16,0.613239987733698,0.02,0.013,9.9394123011398e-12,0.007
"6244","IFT57",6.87279471095715e-16,0.176746726916331,0.117,0.097,1.0340119642635e-11,0.02
"6245","MRPL39",7.02334543275625e-16,-0.443189909965442,0.053,0.069,1.05666232035818e-11,-0.016
"6246","PIGF",7.18516201093275e-16,0.254829469586012,0.091,0.074,1.08100762454483e-11,0.017
"6247","GLYCTK",7.20559793144437e-16,-0.470460278768593,0.042,0.056,1.08408220878580e-11,-0.014
"6248","HLTF",7.25087820312655e-16,0.606157953429693,0.018,0.011,1.09089462566039e-11,0.007
"6249","DOCK6",7.45644176054107e-16,0.445568506567233,0.036,0.026,1.1218216628734e-11,0.01
"6250","C4orf19",7.73630932298893e-16,0.265449146431462,0.073,0.058,1.16392773764368e-11,0.015
"6251","SNAPC1",7.80689833321474e-16,0.667956749418765,0.018,0.011,1.17454785423216e-11,0.007
"6252","TNFRSF10D",7.83589565277043e-16,0.685208550428416,0.021,0.013,1.17891050095931e-11,0.008
"6253","RECQL4",7.95351016218648e-16,0.799773703165477,0.016,0.009,1.19660560390096e-11,0.007
"6254","KCTD6",8.05487579910927e-16,0.680585843754062,0.017,0.01,1.21185606397599e-11,0.007
"6255","RPA3",8.26136020341069e-16,0.2242811542698,0.175,0.152,1.24292164260314e-11,0.023
"6256","CEP152",8.87146481377816e-16,0.622268215126963,0.021,0.013,1.33471188123292e-11,0.008
"6257","PHLPP1",9.01736221261254e-16,0.535331254803038,0.023,0.015,1.35666214488756e-11,0.008
"6258","PITPNM1",1.00425719398334e-15,0.360858507048481,0.053,0.04,1.51090494834794e-11,0.013
"6259","CEP170B",1.01422446082181e-15,0.320747986164452,0.084,0.067,1.52590070130642e-11,0.017
"6260","DNMT3A",1.01863145381982e-15,0.575965535538514,0.023,0.015,1.53253102227192e-11,0.008
"6261","SESN1",1.06741877719632e-15,0.520459846926384,0.029,0.019,1.60593155029186e-11,0.01
"6262","SEMA6D",1.07314944803513e-15,0.554761150403183,0.03,0.02,1.61455334456885e-11,0.01
"6263","ABCB8",1.11992361360445e-15,0.424875826712648,0.046,0.034,1.68492507666789e-11,0.012
"6264","CLPP",1.1403368970227e-15,0.177916267864067,0.159,0.136,1.71563686157066e-11,0.023
"6265","FA2H",1.1431762174339e-15,0.341234732050343,0.053,0.04,1.71990861912931e-11,0.013
"6266","XXYLT1",1.15349197466938e-15,0.73319196534616,0.014,0.008,1.73542867589008e-11,0.006
"6267","FAM160B2",1.15554916971222e-15,0.517312507731041,0.029,0.019,1.73852372583204e-11,0.01
"6268","STAMBP",1.17784973800232e-15,0.269307440461827,0.069,0.053,1.77207493082449e-11,0.016
"6269","PTPN3",1.18722831252867e-15,0.356586220267533,0.05,0.037,1.78618499619938e-11,0.013
"6270","PDK4",1.20961485581296e-15,0.348673639981059,0.047,0.035,1.8198655505706e-11,0.012
"6271","WDR33",1.23049186738791e-15,0.24287596953895,0.093,0.075,1.85127501448511e-11,0.018
"6272","SNX29",1.25156877588587e-15,0.877495321201437,0.012,0.006,1.8829852233203e-11,0.006
"6273","MRPS35",1.2605441162926e-15,0.123885894610901,0.165,0.141,1.89648862296222e-11,0.024
"6274","ALDH1L1",1.26429733993134e-15,-0.639720058260007,0.026,0.038,1.90213534792671e-11,-0.012
"6275","LYRM7",1.26789555092782e-15,0.365078053279645,0.052,0.039,1.9075488563709e-11,0.013
"6276","TMEM256",1.2936525466966e-15,0.115760992843439,0.238,0.209,1.94630025650504e-11,0.029
"6277","SEMA4G",1.32746089123707e-15,0.340483192488746,0.08,0.064,1.99716491086617e-11,0.016
"6278","TADA1",1.35524948367063e-15,0.792692977094822,0.012,0.006,2.03897284818246e-11,0.006
"6279","PBXIP1",1.46480308270719e-15,0.491445553911587,0.037,0.026,2.20379623793297e-11,0.011
"6280","SETD1B",1.46989638940217e-15,0.598790001333985,0.025,0.016,2.21145911785556e-11,0.009
"6281","MR1",1.47062962053842e-15,1.0011926240733,0.011,0.005,2.21256226410005e-11,0.006
"6282","BTBD3",1.4818669761598e-15,0.447690422989395,0.032,0.022,2.22946886563242e-11,0.01
"6283","TIMMDC1",1.50751723409908e-15,0.185333345274177,0.125,0.105,2.26805967870206e-11,0.02
"6284","TRIM56",1.50779998598514e-15,0.37514107034228,0.044,0.032,2.26848507891464e-11,0.012
"6285","SREBF2",1.56028916532414e-15,0.297327024091874,0.086,0.07,2.34745504923016e-11,0.016
"6286","RIC8B",1.57388989012456e-15,0.60551704555771,0.023,0.014,2.3679173396924e-11,0.009
"6287","KDM5C",1.5803985925929e-15,0.400457115502215,0.051,0.038,2.37770968255602e-11,0.013
"6288","NUDT15",1.58079366692685e-15,0.275400302911472,0.068,0.053,2.37830407189144e-11,0.015
"6289","FGGY",1.60639587537713e-15,0.433199734194598,0.044,0.032,2.41682259450489e-11,0.012
"6290","HBP1",1.65209710357702e-15,0.36005424443285,0.061,0.047,2.48558009233163e-11,0.014
"6291","ZNF354A",1.65965251492085e-15,0.799757764337545,0.013,0.007,2.49694720869841e-11,0.006
"6292","TIMELESS",1.66368386025836e-15,0.677766890460856,0.02,0.013,2.5030123677587e-11,0.007
"6293","PCGF3",1.70188384904991e-15,0.405662987671223,0.049,0.037,2.56048425089559e-11,0.012
"6294","ARHGAP42",1.77782850959653e-15,0.764947986611917,0.016,0.009,2.67474299268798e-11,0.007
"6295","FARSA",1.8020906354329e-15,0.251652430225987,0.101,0.083,2.71124536100879e-11,0.018
"6296","FAM83F",1.84613577587761e-15,0.406484130875198,0.048,0.035,2.77751127480786e-11,0.013
"6297","RABEPK",1.86089793538791e-15,0.336935112893662,0.051,0.038,2.79972094379111e-11,0.013
"6298","FRAT2",2.05594227511842e-15,0.299128396103934,0.063,0.049,3.09316515291567e-11,0.014
"6299","JUP",2.09718137396876e-15,0.161963575658833,0.197,0.171,3.155209377136e-11,0.026
"6300","ANKRD52",2.13380523378077e-15,0.640625427264599,0.023,0.015,3.21030997422316e-11,0.008
"6301","PANK2",2.1401394958172e-15,0.404482824143659,0.041,0.03,3.21983987145698e-11,0.011
"6302","OSBPL2",2.20004211792496e-15,0.324524177184343,0.059,0.046,3.3099633664181e-11,0.013
"6303","MBD1",2.23806509248927e-15,0.409466216790641,0.043,0.031,3.36716893165011e-11,0.012
"6304","NDUFS7",2.25355461436187e-15,-0.259252454097076,0.505,0.5,3.39047291730743e-11,0.005
"6305","TINF2",2.33615929002551e-15,0.337330394231131,0.049,0.037,3.51475165184338e-11,0.012
"6306","TRIM11",2.43275484693513e-15,0.399659826152888,0.046,0.034,3.66007966721391e-11,0.012
"6307","HOTTIP",2.47104983312556e-15,0.394608611097175,0.04,0.029,3.7176944739374e-11,0.011
"6308","LMCD1",2.48580530323486e-15,0.853328357126006,0.011,0.006,3.73989407871685e-11,0.005
"6309","JOSD1",2.51309523872395e-15,0.267014478097803,0.093,0.076,3.78095178666018e-11,0.017
"6310","STAT5A",2.55076898523476e-15,0.646917415300744,0.018,0.011,3.8376319382857e-11,0.007
"6311","FARSB",2.57617206269466e-15,0.272730323177301,0.091,0.074,3.87585086832411e-11,0.017
"6312","PRKCQ-AS1",2.6464024264945e-15,0.626769906210005,0.019,0.011,3.98151245066097e-11,0.008
"6313","YDJC",2.64715561538197e-15,0.24951620609303,0.084,0.067,3.98264562334217e-11,0.017
"6314","SCIN",2.72982210910372e-15,-0.427105214041278,0.057,0.073,4.10701736314655e-11,-0.016
"6315","LINC00672",2.7601315569914e-15,0.907050115190343,0.011,0.006,4.15261792749356e-11,0.005
"6316","NUDT16",2.7620331779873e-15,0.21161540477864,0.12,0.1,4.1554789162819e-11,0.02
"6317","PPA2",2.80123060020792e-15,0.151350527499208,0.222,0.196,4.21445143801281e-11,0.026
"6318","RNF130",2.84542469317135e-15,0.203952372723183,0.1,0.082,4.2809414508763e-11,0.018
"6319","ECI1",2.87513435521416e-15,0.145726026890677,0.179,0.155,4.3256396374197e-11,0.024
"6320","EIF5AL1",2.88028449544192e-15,-0.432893962749399,0.039,0.052,4.33338802339237e-11,-0.013
"6321","CYB561A3",2.88606467715569e-15,-0.391689149976146,0.065,0.081,4.34208430678073e-11,-0.016
"6322","MOSPD1",2.88936947318133e-15,0.573535299357675,0.018,0.011,4.34705637240131e-11,0.007
"6323","WDR90",2.92391849252969e-15,0.539039137246852,0.029,0.019,4.39903537201092e-11,0.01
"6324","PRCC",2.93609223917098e-15,0.245341077641388,0.073,0.058,4.41735077383273e-11,0.015
"6325","C11orf80",2.93662362548281e-15,0.610269935765059,0.023,0.015,4.41815024453889e-11,0.008
"6326","RDH13",2.97949119129121e-15,0.312553301328938,0.057,0.044,4.48264449729762e-11,0.013
"6327","RCHY1",2.98428463659984e-15,0.286283005553118,0.065,0.05,4.48985623576446e-11,0.015
"6328","RHOU",2.99026741977882e-15,-0.622698996670662,0.022,0.033,4.49885733305724e-11,-0.011
"6329","TCF3",2.9912170093096e-15,0.443600445566491,0.038,0.027,4.50028599050629e-11,0.011
"6330","ANKRD54",3.02661405140472e-15,0.392076416733505,0.045,0.033,4.5535408403384e-11,0.012
"6331","NOS1AP",3.06096933354351e-15,0.76687592916101,0.015,0.009,4.60522836231621e-11,0.006
"6332","SLC35E2B",3.06653513123591e-15,0.350221714826652,0.059,0.045,4.61360210494443e-11,0.014
"6333","AL645728.1",3.06890349870115e-15,1.10093995981222,0.01,0.005,4.61716531379588e-11,0.005
"6334","RPUSD4",3.08698684972738e-15,0.455226626369311,0.032,0.022,4.64437171541484e-11,0.01
"6335","UBAC2",3.11410188296363e-15,0.231512290956863,0.08,0.064,4.68516628291878e-11,0.016
"6336","HAUS4",3.12206824986097e-15,-0.543631847706735,0.024,0.035,4.69715168191582e-11,-0.011
"6337","PEF1",3.13782033161161e-15,0.23472455566824,0.091,0.074,4.72085068890966e-11,0.017
"6338","FOXJ1",3.15150902443646e-15,0.892379315889556,0.013,0.007,4.74144532726465e-11,0.006
"6339","GALNT11",3.29263480258167e-15,0.47126782627422,0.029,0.02,4.95376906048412e-11,0.009
"6340","MFAP1",3.38434840813011e-15,0.294119111703829,0.062,0.048,5.09175218003175e-11,0.014
"6341","FAM104A",3.40523561817131e-15,0.280267286831562,0.061,0.047,5.12317698753874e-11,0.014
"6342","SFT2D3",3.52309219019687e-15,0.700293484825536,0.018,0.011,5.3004922001512e-11,0.007
"6343","TMEM107",3.52312301185058e-15,0.424292316889923,0.045,0.033,5.3005385713292e-11,0.012
"6344","PLCD3",3.52386815005838e-15,-0.384363780420882,0.084,0.102,5.30165963176283e-11,-0.018
"6345","ZNF143",3.63460365924051e-15,0.626674151055098,0.021,0.013,5.46826120532735e-11,0.008
"6346","NUCB1",3.6735292254323e-15,0.164669335936424,0.143,0.121,5.52682471966289e-11,0.022
"6347","LSMEM1",3.68408579676497e-15,0.789775493712527,0.013,0.007,5.5427070812329e-11,0.006
"6348","ZNF518B",3.70284028814629e-15,0.881487545846881,0.01,0.005,5.57092321351609e-11,0.005
"6349","XRCC3",3.7200927616544e-15,0.703668789322508,0.016,0.01,5.59687955990904e-11,0.006
"6350","HAUS1",3.93177728126466e-15,0.300568916498459,0.065,0.051,5.91535891966268e-11,0.014
"6351","PYCR2",3.94027591048664e-15,0.369302247140066,0.054,0.041,5.92814510732716e-11,0.013
"6352","RUFY1",4.00711643242582e-15,0.371229208656545,0.047,0.035,6.02870667258465e-11,0.012
"6353","INTS10",4.16266593904818e-15,0.261927210334224,0.077,0.061,6.26273090529799e-11,0.016
"6354","SLC29A3",4.21031286603289e-15,0.851199313470298,0.01,0.005,6.33441570694649e-11,0.005
"6355","ERBB3",4.3207235740092e-15,0.189740280850439,0.195,0.17,6.50052861709683e-11,0.025
"6356","CAPN9",4.33340573144704e-15,0.461764883956508,0.029,0.02,6.51960892296207e-11,0.009
"6357","ANXA13",4.53768649724121e-15,0.177845528612178,0.079,0.063,6.8269493350994e-11,0.016
"6358","ANGEL2",4.72972458474425e-15,0.598627908735458,0.024,0.015,7.11587063774772e-11,0.009
"6359","KCTD5",4.92884862766266e-15,0.309322543993915,0.059,0.046,7.41545276031848e-11,0.013
"6360","PLAGL1",4.93232331928794e-15,0.346224748731307,0.044,0.033,7.4206804338687e-11,0.011
"6361","RHOD",4.95963886274039e-15,0.417407135182141,0.038,0.027,7.46177666899292e-11,0.011
"6362","AGA",5.05674790429558e-15,0.356219118698077,0.046,0.034,7.60787722201271e-11,0.012
"6363","PQBP1",5.07456386442602e-15,-0.306174880446955,0.128,0.149,7.63468133402895e-11,-0.021
"6364","CHMP1B",5.11647712806792e-15,0.178270399052396,0.165,0.142,7.69773983917819e-11,0.023
"6365","CEP63",5.18319392081016e-15,0.401386148812528,0.04,0.029,7.79811525385889e-11,0.011
"6366","ZNF787",5.30065611562675e-15,0.378052040501513,0.046,0.034,7.97483712596045e-11,0.012
"6367","NINJ1",5.3681251352721e-15,0.388631466471937,0.05,0.037,8.07634426601687e-11,0.013
"6368","COQ2",5.45722787588553e-15,0.249784398196785,0.075,0.059,8.21039933926978e-11,0.016
"6369","CPSF7",5.67580379314164e-15,0.35420918106901,0.048,0.036,8.5392468067816e-11,0.012
"6370","THUMPD3",5.79481237382716e-15,0.311147229821705,0.049,0.037,8.71829521642297e-11,0.012
"6371","EMC4",5.81010019241822e-15,-0.289977141113904,0.162,0.183,8.74129573949321e-11,-0.021
"6372","PRSS36",5.86150857377092e-15,-0.800736945031054,0.012,0.02,8.81863964923834e-11,-0.008
"6373","DDB2",5.93562371643102e-15,0.459075350374985,0.036,0.025,8.93014588137046e-11,0.011
"6374","KIF4A",5.97350705811806e-15,0.742020562799072,0.017,0.01,8.98714136893861e-11,0.007
"6375","GTF2F1",5.9758611036707e-15,0.282344390126789,0.083,0.067,8.99068303047257e-11,0.016
"6376","FECH",6.06072295418099e-15,0.629396714118413,0.02,0.012,9.1183576845653e-11,0.008
"6377","TOMM34",6.18876783241447e-15,0.521528793261298,0.03,0.021,9.31100120386757e-11,0.009
"6378","GCFC2",6.24774396131276e-15,0.5314705707277,0.023,0.015,9.39973078979505e-11,0.008
"6379","APEH",6.26025337345653e-15,0.224686930619322,0.137,0.116,9.41855120036535e-11,0.021
"6380","NUP214",6.36776955638015e-15,0.396001171922356,0.044,0.033,9.58030929757394e-11,0.011
"6381","CHTF8",6.37293965279311e-15,0.24830508771664,0.073,0.057,9.58808770762724e-11,0.016
"6382","UTP6",6.49257101329698e-15,0.338639127989945,0.051,0.038,9.76807308950531e-11,0.013
"6383","PAF1",6.68732462575715e-15,0.35810788373018,0.05,0.038,1.00610798994516e-10,0.012
"6384","PODXL2",7.00649239394746e-15,0.298073378895471,0.054,0.041,1.05412678066939e-10,0.013
"6385","MTMR2",7.14069408291787e-15,0.493773362388801,0.025,0.017,1.07431742477499e-10,0.008
"6386","PXN",7.18873802157781e-15,0.306225872019329,0.086,0.07,1.08154563534638e-10,0.016
"6387","AK2",7.29815415970509e-15,-0.290275162080936,0.22,0.242,1.09800729332763e-10,-0.022
"6388","PARP10",7.33185436010391e-15,0.451156597582311,0.038,0.028,1.10307748847763e-10,0.01
"6389","BRF1",7.35783626209565e-15,0.469890545636263,0.036,0.026,1.10698646563229e-10,0.01
"6390","MMP28",7.41530478678228e-15,0.281605102752263,0.086,0.07,1.11563260517139e-10,0.016
"6391","ECD",7.42641218913823e-15,0.440828573295057,0.029,0.02,1.11730371385585e-10,0.009
"6392","GNL3L",7.62648098790083e-15,0.632298771851921,0.016,0.009,1.14740406462968e-10,0.007
"6393","FCGBP",7.70288131739411e-15,0.349909363342973,0.499,0.483,1.15889849420194e-10,0.016
"6394","POC5",7.71653848561923e-15,0.7725423695953,0.013,0.007,1.16095321516141e-10,0.006
"6395","HPS1",7.73277939285372e-15,-0.331801713545893,0.095,0.113,1.16339665965484e-10,-0.018
"6396","DCTN3",8.48506271745241e-15,-0.295013787437496,0.139,0.159,1.27657768584071e-10,-0.02
"6397","SLC2A5",8.5772325120128e-15,-1.02323945140851,0.006,0.013,1.29044463143233e-10,-0.007
"6398","WDR61",8.80374403103042e-15,-0.34400685770564,0.12,0.139,1.32452328946853e-10,-0.019
"6399","CYP20A1",8.80875339709463e-15,0.463966575931194,0.034,0.024,1.32527694859289e-10,0.01
"6400","FEZ2",8.85229399519484e-15,0.228716586562041,0.084,0.068,1.33182763157706e-10,0.016
"6401","STRN4",9.03844993848546e-15,0.40028406145325,0.042,0.031,1.35983479324514e-10,0.011
"6402","MYCBP",9.04075399031062e-15,0.34112592864742,0.07,0.055,1.36018143784223e-10,0.015
"6403","TMEM39B",9.25497061584062e-15,0.551248383712488,0.029,0.019,1.39241032915322e-10,0.01
"6404","TXNDC12",9.29462094904068e-15,0.139857528300425,0.137,0.116,1.39837572178317e-10,0.021
"6405","PTDSS2",9.30470310058787e-15,0.595237433692581,0.025,0.017,1.39989258148345e-10,0.008
"6406","STX5",9.5712174666115e-15,0.28904109064241,0.072,0.057,1.4399896678517e-10,0.015
"6407","MCM7",9.75228956468028e-15,0.249709530965694,0.132,0.112,1.46723196500615e-10,0.02
"6408","REP15",9.93222615166046e-15,0.257361958409995,0.11,0.092,1.49430342451732e-10,0.018
"6409","C3orf38",9.93715849537572e-15,0.482146961987742,0.029,0.02,1.49504549562928e-10,0.009
"6410","GLE1",9.93840600943419e-15,0.445894530552428,0.035,0.025,1.49523318411937e-10,0.01
"6411","RAB32",1.01658342678018e-14,0.224255477398478,0.149,0.128,1.52944976559079e-10,0.021
"6412","ZBTB24",1.01686275322742e-14,0.714445424550859,0.016,0.01,1.52987001223065e-10,0.006
"6413","CRB3",1.04287857636727e-14,0.210778327214315,0.139,0.118,1.56901081814456e-10,0.021
"6414","HPS4",1.06034494655591e-14,0.404377484873558,0.042,0.031,1.59528897209337e-10,0.011
