"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PRSS30P",6.56631222328754e-88,1.61581127301015,0.083,0.024,1.67598553187191e-83,"0","PRSS30P"
"PAM",2.35891763388089e-87,0.63786423998097,0.257,0.145,6.02090136871757e-83,"0","PAM"
"FNDC3B",2.1118319013687e-86,0.71352046123822,0.195,0.098,5.39023974505346e-82,"0","FNDC3B"
"CYRIA",5.65697664274327e-86,1.07757865012772,0.128,0.052,1.44388671829379e-81,"0","CYRIA"
"ARL6IP1",1.24715140532584e-83,0.428857172724329,0.52,0.378,3.18322924695366e-79,"0","ARL6IP1"
"BSG",1.31959662071655e-83,0.480432121499646,0.444,0.309,3.36813841471692e-79,"0","BSG"
"IFI27L2",1.9683042175084e-83,0.71841842506867,0.249,0.143,5.02389968476844e-79,"0","IFI27L2"
"IL32",3.48401657689197e-83,0.237832892485949,0.904,0.844,8.89260391085905e-79,"0","IL32"
"KIF21A",3.88266691508768e-82,0.721446176098509,0.202,0.105,9.9101190340698e-78,"0","KIF21A"
"SERTAD3",7.48793875954998e-82,0.970326563781571,0.17,0.084,1.91122148898754e-77,"0","SERTAD3"
"AKNA",1.91511602651816e-81,0.341799778869934,0.619,0.477,4.88814214608494e-77,"0","AKNA"
"HLA-E",3.14208107575703e-81,0.172595179400258,0.993,0.973,8.01984773776225e-77,"0","HLA-E"
"GNPTAB",1.40183276086985e-80,0.55440961018197,0.334,0.214,3.5780379388442e-76,"0","GNPTAB"
"PPIB",6.03531903770169e-80,0.328606568392015,0.752,0.625,1.54045483118298e-75,"0","PPIB"
"STOM",6.24661280720489e-80,0.505173514227682,0.366,0.241,1.59438545291098e-75,"0","STOM"
"ID2",1.00301524333018e-79,0.476637418458636,0.432,0.302,2.56009610707595e-75,"0","ID2"
"ENPP4",3.89127448122603e-79,1.00970371168553,0.137,0.061,9.93208898588132e-75,"0","ENPP4"
"SLC4A4",1.47012173220124e-78,0.903171284877038,0.142,0.065,3.75233870927044e-74,"0","SLC4A4"
"CDC42EP3",1.90145940234121e-78,0.60621453553509,0.266,0.158,4.8532849785357e-74,"0","CDC42EP3"
"G6PD",3.06910170186182e-78,0.704533295505136,0.248,0.146,7.83357518383211e-74,"0","G6PD"
"RNF213",5.95327594924646e-78,0.279138445521241,0.758,0.626,1.51951415328567e-73,"0","RNF213"
"APLP2",9.94777530949172e-78,0.691650046813438,0.22,0.122,2.53907016999467e-73,"0","APLP2"
"PTGER2",2.02763814966911e-77,0.579854930425725,0.246,0.141,5.17534361321543e-73,"0","PTGER2"
"HSPA5",3.65472680734202e-77,0.331543135629716,0.633,0.496,9.32832470305978e-73,"0","HSPA5"
"NFATC2",6.46934510265894e-77,0.441658318035177,0.395,0.267,1.65123564400267e-72,"0","NFATC2"
"PIP4K2A",9.26127940317339e-77,0.326236724542531,0.647,0.509,2.36384895486598e-72,"0","PIP4K2A"
"CISD3",1.67732084689325e-76,0.767959473677477,0.22,0.126,4.28119372961032e-72,"0","CISD3"
"MMP23B",2.21503022070185e-76,1.1351639605323,0.093,0.033,5.65364313531941e-72,"0","MMP23B"
"GFI1",3.09509492313425e-76,1.08019753215572,0.118,0.05,7.89992028180786e-72,"0","GFI1"
"KIFC3",6.68877540820989e-76,1.85640314196584,0.055,0.011,1.70724303519149e-71,"0","KIFC3"
"SYTL2",1.02753584533281e-75,0.602461222547539,0.243,0.142,2.62268249162747e-71,"0","SYTL2"
"SUN2",3.58799013896447e-75,0.302676671234979,0.761,0.646,9.15798603069292e-71,"0","SUN2"
"SERPINB6",5.10296315057875e-75,0.600814633298505,0.265,0.16,1.30248031455372e-70,"0","SERPINB6"
"NMUR1",5.8812382735641e-75,1.5423316735246,0.073,0.022,1.5011272569445e-70,"0","NMUR1"
"ABCB1",7.25006379473465e-75,0.711845380403504,0.204,0.112,1.85050628296807e-70,"0","ABCB1"
"IDS",7.76093971395844e-75,0.372256547518017,0.5,0.356,1.98090225259075e-70,"0","IDS"
"ATP2B4",8.9928991832315e-75,0.44556737285457,0.371,0.245,2.29534758752801e-70,"0","ATP2B4"
"CTBP2",9.34038895017292e-75,0.925642471253403,0.131,0.059,2.38404087564214e-70,"0","CTBP2"
"IL2RG",2.64165545414974e-74,0.275433391095541,0.835,0.726,6.74256138117181e-70,"0","IL2RG"
"PLCB1",2.91581137293995e-74,0.733999091712801,0.165,0.083,7.44231694829192e-70,"0","PLCB1"
"TNFSF12",2.9775641658052e-74,0.653297555620444,0.244,0.144,7.5999347768012e-70,"0","TNFSF12"
"ANXA4",4.55175334292729e-74,1.15834151455155,0.103,0.04,1.16178952324876e-69,"0","ANXA4"
"TPI1",9.4608275508636e-74,0.399963421402357,0.532,0.396,2.41478162408243e-69,"0","TPI1"
"SMARCA2",2.03111430785605e-73,0.411747032798921,0.447,0.314,5.18421615937179e-69,"0","SMARCA2"
"EMP3",2.34643706494117e-73,0.27536972925737,0.82,0.708,5.98904596455584e-69,"0","EMP3"
"ATXN1",1.29422736626982e-72,0.371051874012729,0.404,0.272,3.30338592966709e-68,"0","ATXN1"
"IQGAP2",2.03820618487175e-72,0.326291685735676,0.627,0.493,5.20231746626666e-68,"0","IQGAP2"
"COL6A2",6.13720844438363e-72,0.497206430740332,0.282,0.174,1.56646108334448e-67,"0","COL6A2"
"CAST",6.30613185606738e-72,0.301638068941189,0.638,0.496,1.60957709494264e-67,"0","CAST"
"PTCH1",1.1112787463091e-71,1.1341558011391,0.091,0.033,2.83642787207934e-67,"0","PTCH1"
"IQGAP1",3.21736503074726e-71,0.341617791491563,0.637,0.503,8.21200250447932e-67,"0","IQGAP1"
"CAMK2N1",4.26557180403085e-71,1.07444940398784,0.105,0.042,1.08874454726083e-66,"0","CAMK2N1"
"MFSD10",4.89275076211908e-71,0.540939646864678,0.324,0.212,1.24882570452328e-66,"0","MFSD10"
"PAXX",6.06470157693861e-71,0.349216733685583,0.586,0.451,1.54795443049781e-66,"0","PAXX"
"ZFYVE28",2.23853095015713e-70,0.807324500578216,0.148,0.072,5.71362639718105e-66,"0","ZFYVE28"
"ITGB1",2.42546993767226e-70,0.270347156173029,0.481,0.339,6.19076946891467e-66,"0","ITGB1"
"TMA7",2.98634387407273e-70,0.239828817664006,0.883,0.785,7.62234410418324e-66,"0","TMA7"
"SSBP3",4.98910249871851e-70,0.513407592373199,0.295,0.188,1.27341852177291e-65,"0","SSBP3"
"CD320",1.58526193939603e-69,0.731189865860685,0.207,0.118,4.04622257411442e-65,"0","CD320"
"PSMB10",1.9832442015768e-69,0.415447037582506,0.483,0.357,5.06203250010462e-65,"0","PSMB10"
"ARPC1B",2.17759204307736e-69,0.336472596079848,0.689,0.575,5.55808593075066e-65,"0","ARPC1B"
"ARF6",3.11023143471983e-69,0.334565106038129,0.642,0.513,7.93855471397891e-65,"0","ARF6"
"ITGAM",5.56564927281906e-69,0.585003061540047,0.217,0.125,1.42057632039434e-64,"0","ITGAM"
"RAB11FIP5",6.28484914378708e-69,1.33106381469486,0.079,0.027,1.60414489546021e-64,"0","RAB11FIP5"
"PRR13",1.10439879547588e-68,0.349143131901881,0.6,0.464,2.81886748557264e-64,"0","PRR13"
"CADM1",2.57536086884332e-68,1.22235706820318,0.089,0.033,6.57335108163569e-64,"0","CADM1"
"PDGFD",3.20253287249379e-68,0.582816724438044,0.224,0.13,8.17414490375315e-64,"0","PDGFD"
"ANXA6",3.49812890393397e-68,0.323261114519717,0.648,0.521,8.92862421440107e-64,"0","ANXA6"
"BPGM",3.92765239774485e-68,0.976033664468971,0.113,0.049,1.0024939980004e-63,"0","BPGM"
"IDH2",6.57283135520004e-68,0.477068143473361,0.328,0.217,1.67764947510126e-63,"0","IDH2"
"TTC16",6.68621257405609e-68,0.819802412320904,0.134,0.063,1.70658889740208e-63,"0","TTC16"
"RAB27B",1.12488101077881e-67,1.20146560950509,0.081,0.029,2.87114629191183e-63,"0","RAB27B"
"OPTN",1.16133402758622e-67,0.379002644663456,0.49,0.361,2.96418897201108e-63,"0","OPTN"
"XCL2",2.65616371925078e-67,0.744256431363526,0.17,0.091,6.77959227701568e-63,"0","XCL2"
"CXCR2",2.65972050591922e-67,2.22342347011942,0.04,0.006,6.78867061930822e-63,"0","CXCR2"
"PTPN7",4.50857173097721e-67,0.505955184681714,0.308,0.201,1.15076784861462e-62,"0","PTPN7"
"STK39",2.53473913765951e-66,0.411503370997439,0.378,0.262,6.46966817496213e-62,"0","STK39"
"NCOA1",2.8555531566825e-66,0.332678355508173,0.533,0.4,7.2885138771164e-62,"0","NCOA1"
"PKN1",5.48941455662471e-66,0.420172746993056,0.436,0.315,1.40111817143289e-61,"0","PKN1"
"ADAP1",5.71423532731894e-66,0.947221317347965,0.127,0.06,1.45850142494489e-61,"0","ADAP1"
"FCRL3",6.06210694428177e-66,0.469707552185156,0.328,0.216,1.54729217645848e-61,"0","FCRL3"
"MRPL10",1.39113667992256e-65,0.530518247250161,0.291,0.188,3.55073726183435e-61,"0","MRPL10"
"MIDN",1.51162748532906e-65,0.468122811739773,0.305,0.198,3.8582779935539e-61,"0","MIDN"
"RAC1",1.99778266294826e-65,0.393679237981893,0.48,0.355,5.09914046890915e-61,"0","RAC1"
"PXN",2.01777605613483e-65,0.431988020765537,0.411,0.292,5.15017160567853e-61,"0","PXN"
"SCP2",2.93765391099352e-65,0.484536708267477,0.353,0.242,7.49806784241985e-61,"0","SCP2"
"GBP5",4.03664511773365e-65,0.455644984407354,0.288,0.184,1.03031329985034e-60,"0","GBP5"
"SLFN12L",5.21418719980265e-65,0.333458922069154,0.462,0.332,1.33086914087763e-60,"0","SLFN12L"
"MLC1",8.47309706403583e-65,1.90912213228987,0.046,0.01,2.1626732946245e-60,"0","MLC1"
"MAP2K3",1.23965418293265e-64,0.639064250708241,0.215,0.128,3.1640933365173e-60,"0","MAP2K3"
"NCALD",2.59615928810435e-64,0.392194096620879,0.375,0.259,6.62643696695755e-60,"0","NCALD"
"WDR1",2.94985254007432e-64,0.385186684942044,0.479,0.357,7.5292036232857e-60,"0","WDR1"
"VAMP8",6.52389933366347e-64,0.392386270373071,0.452,0.326,1.66516006592426e-59,"0","VAMP8"
"H4C3",6.66077974546241e-64,0.403176023745296,0.415,0.297,1.70009742223183e-59,"0","H4C3"
"GPR65",7.87882708703941e-64,0.543306957793109,0.286,0.185,2.01099182569594e-59,"0","GPR65"
"APOO",2.14202486230934e-63,0.229489223563805,0.597,0.464,5.46730425855835e-59,"0","APOO"
"PLCG2",3.46219485721229e-63,0.735928674344879,0.15,0.078,8.83690615354865e-59,"0","PLCG2"
"SH3KBP1",4.61659748094897e-63,0.296944249765205,0.611,0.479,1.17834034103741e-58,"0","SH3KBP1"
"PLEKHA1",4.64048018230092e-63,0.560105840781144,0.233,0.141,1.18443616173049e-58,"0","PLEKHA1"
"VRK2",7.15340222507008e-63,0.57637015841042,0.199,0.114,1.82583438392689e-58,"0","VRK2"
"YES1",7.76163158568454e-63,0.53830158460093,0.266,0.169,1.98107884593012e-58,"0","YES1"
"THEMIS2",1.09130217571261e-62,1.03768357885021,0.114,0.052,2.78543967328886e-58,"0","THEMIS2"
"ELOB",1.12174224421123e-62,0.296738419970307,0.673,0.548,2.86313490412473e-58,"0","ELOB"
"PSAP",1.94269261047564e-62,0.347117871485076,0.546,0.422,4.95852861897802e-58,"0","PSAP"
"BMAL1",2.74452123006605e-62,0.584836553748134,0.217,0.129,7.00511598762057e-58,"0","BMAL1"
"DIP2A",6.39785811023901e-62,0.437894008812344,0.374,0.264,1.63298930405741e-57,"0","DIP2A"
"SHISA5",7.70044659766815e-62,0.424212913562787,0.42,0.304,1.96546198958882e-57,"0","SHISA5"
"AGAP1",1.18207778162698e-61,0.738519576121336,0.109,0.048,3.01713532982471e-57,"0","AGAP1"
"KLRC3",1.55987728592978e-61,0.470777144137645,0.238,0.144,3.98143078460718e-57,"0","KLRC3"
"TBK1",3.25008907736715e-61,0.656616861713752,0.186,0.105,8.29552736107192e-57,"0","TBK1"
"HDDC2",7.59899195669966e-61,0.592176399405968,0.246,0.154,1.93956670702802e-56,"0","HDDC2"
"ARHGAP9",1.56612394935993e-60,0.394683275248992,0.425,0.309,3.99737476834627e-56,"0","ARHGAP9"
"ARPC4",1.8636342344361e-60,0.346166755394392,0.542,0.419,4.7567400199747e-56,"0","ARPC4"
"ARRB1",1.95270311408679e-60,0.727893799844931,0.155,0.083,4.98407942839513e-56,"0","ARRB1"
"P4HB",3.27106703026859e-60,0.367057025979778,0.474,0.356,8.34907148805754e-56,"0","P4HB"
"SUPT4H1",5.35394744512559e-60,0.558598872881075,0.269,0.175,1.36654154589385e-55,"0","SUPT4H1"
"ARL4C",8.42272992715646e-60,0.181307313573803,0.884,0.77,2.14981758660741e-55,"0","ARL4C"
"BIN2",9.1633165389839e-60,0.297242866292398,0.702,0.582,2.33884491341025e-55,"0","BIN2"
"SERPINB1",1.49403953334901e-59,0.479796986621375,0.36,0.255,3.81338650492e-55,"0","SERPINB1"
"VASP",1.66520939314321e-59,0.472645634900209,0.338,0.234,4.25028045505874e-55,"0","VASP"
"TMEM273",5.03999128354104e-59,1.79646193789032,0.049,0.012,1.28640737521101e-54,"0","TMEM273"
"IQSEC1",7.27379156403639e-59,0.496516929630548,0.249,0.157,1.85656255880465e-54,"0","IQSEC1"
"BRK1",1.13665944679343e-58,0.413111494988293,0.415,0.303,2.90120957199554e-54,"0","BRK1"
"GLUL",1.58932206800013e-58,0.773452005759278,0.139,0.072,4.05658564636354e-54,"0","GLUL"
"CEBPA",2.86294436709608e-58,1.99141923862153,0.044,0.01,7.30737920257603e-54,"0","CEBPA"
"SIGLEC17P",4.14997532012741e-58,0.998169773072771,0.11,0.052,1.05923970070932e-53,"0","SIGLEC17P"
"ZNF600",6.68737784598209e-58,0.537358303463958,0.204,0.12,1.70688632140847e-53,"0","ZNF600"
"PALD1",7.67366155705137e-58,1.09656425359114,0.077,0.029,1.95862537582179e-53,"0","PALD1"
"DGKZ",1.47283642537948e-57,0.336102322952431,0.455,0.335,3.75926769213858e-53,"0","DGKZ"
"NDUFB2",1.67426904683442e-57,0.358869408312945,0.507,0.386,4.27340431514018e-53,"0","NDUFB2"
"PDLIM1",2.28385281986987e-57,1.05816703319141,0.1,0.045,5.82930593743586e-53,"0","PDLIM1"
"HLA-DRB5",4.25860716609943e-57,0.512557960423363,0.194,0.114,1.08696689307522e-52,"0","HLA-DRB5"
"PSTPIP2",6.7040890537409e-57,0.985424097729081,0.095,0.041,1.71115169007683e-52,"0","PSTPIP2"
"TPP1",6.70493880022387e-57,0.610875468444632,0.208,0.126,1.71136857936914e-52,"0","TPP1"
"HERPUD1",8.62479379732613e-57,0.387674155943076,0.353,0.246,2.20139236882952e-52,"0","HERPUD1"
"TMSB4X",1.77302155414005e-56,0.117740236960031,1,0.995,4.52546021478707e-52,"0","TMSB4X"
"DUSP5",2.60281801292291e-56,0.79406527881186,0.134,0.069,6.64343269618444e-52,"0","DUSP5"
"FMNL1",2.87581959135745e-56,0.295559877067639,0.561,0.434,7.34024192498075e-52,"0","FMNL1"
"HIVEP3",3.50628258236758e-56,0.433843539133463,0.292,0.195,8.94943566323501e-52,"0","HIVEP3"
"NDUFB10",7.19274116370818e-56,0.366712921757724,0.43,0.314,1.83587525462488e-51,"0","NDUFB10"
"NCAM1",8.72295027251221e-56,1.18221587718268,0.058,0.018,2.22644582755602e-51,"0","NCAM1"
"OAZ1",9.41311998512138e-56,0.230594482469459,0.823,0.73,2.40260474500238e-51,"0","OAZ1"
"FBXW5",1.00814439579124e-55,0.410653747910953,0.33,0.226,2.57318775581755e-51,"0","FBXW5"
"SUB1",1.17804796971419e-55,0.271980849342599,0.684,0.564,3.0068496378985e-51,"0","SUB1"
"CD300A",2.83380041836995e-55,0.45113267181578,0.263,0.171,7.23299218784746e-51,"0","CD300A"
"RAPGEF1",2.98943304188895e-55,0.359109375915111,0.385,0.275,7.63022889611736e-51,"0","RAPGEF1"
"RNPEPL1",3.15033291140174e-55,0.447016157007539,0.343,0.24,8.04090972306181e-51,"0","RNPEPL1"
"POLR2L",4.22448458315643e-55,0.369538828574838,0.462,0.349,1.07825744500485e-50,"0","POLR2L"
"ITCH",4.68068430787868e-55,0.332646736550133,0.405,0.292,1.19469786274295e-50,"0","ITCH"
"LMAN2",8.72688552386101e-55,0.416795443139849,0.376,0.271,2.22745026111028e-50,"0","LMAN2"
"OASL",1.57618369286835e-54,1.03583319920965,0.098,0.045,4.02305125767718e-50,"0","OASL"
"PTPRM",2.05501832797255e-54,0.625896366769904,0.126,0.064,5.24522878031713e-50,"0","PTPRM"
"RNF19A",2.78465024086176e-54,0.284117739132624,0.51,0.388,7.10754127477555e-50,"0","RNF19A"
"AGTRAP",2.83620019984992e-54,0.590187005013316,0.21,0.129,7.23911739009693e-50,"0","AGTRAP"
"CD164",4.43592467282665e-54,0.348992566293035,0.49,0.376,1.13222541349227e-49,"0","CD164"
"MIR142HG",8.63108199455225e-54,0.454350713718057,0.248,0.16,2.20299736828952e-49,"0","MIR142HG"
"CYFIP2",2.77231351175685e-53,0.273820979906594,0.652,0.536,7.07605300740818e-49,"0","CYFIP2"
"CD3D",2.83398902675108e-53,0.253529435514877,0.819,0.739,7.23347359187945e-49,"0","CD3D"
"GNB2",4.79927261610402e-53,0.355264791461561,0.472,0.359,1.22496634253439e-48,"0","GNB2"
"SDF2L1",5.7269687964111e-53,0.591435043027342,0.229,0.146,1.46175151559597e-48,"0","SDF2L1"
"SRXN1",6.62145946354737e-53,1.31477824700989,0.063,0.022,1.69006131347583e-48,"0","SRXN1"
"ARHGEF12",7.11934300966849e-53,0.917633658451078,0.095,0.043,1.81714110978779e-48,"0","ARHGEF12"
"PPP1R16B",9.80155338297663e-53,0.260533356169296,0.521,0.398,2.50174848547096e-48,"0","PPP1R16B"
"XBP1",1.87509430124931e-52,0.369390532389982,0.415,0.306,4.78599069450873e-48,"0","XBP1"
"RAB29",1.88673787453316e-52,0.465517040460311,0.276,0.186,4.81570975095845e-48,"0","RAB29"
"TFDP2",2.30095778019596e-52,0.353708698348604,0.378,0.27,5.87296463817216e-48,"0","TFDP2"
"GFOD1",2.39662347638173e-52,1.10069943269842,0.075,0.03,6.11714176111672e-48,"0","GFOD1"
"SLC20A1",2.64097333506957e-52,0.47181342916915,0.241,0.154,6.74082034043157e-48,"0","SLC20A1"
"TRBC1",3.17100063085507e-52,0.267183045370635,0.579,0.458,8.09366201019448e-48,"0","TRBC1"
"RAB9A",3.85868800072149e-52,0.545218818981538,0.219,0.138,9.84891525304153e-48,"0","RAB9A"
"TRAPPC10",4.26120856521279e-52,0.318749662096958,0.473,0.357,1.08763087418491e-47,"0","TRAPPC10"
"DENND3",6.42679623556259e-52,1.11879594149588,0.079,0.033,1.64037547116499e-47,"0","DENND3"
"ARHGDIA",8.69853995583769e-52,0.283376730504156,0.567,0.442,2.22021533832801e-47,"0","ARHGDIA"
"MAP4K5",1.04061670991464e-51,0.373919009722818,0.357,0.253,2.65607009038612e-47,"0","MAP4K5"
"FERMT3",2.37629226984663e-51,0.411409223274966,0.333,0.234,6.06524838955655e-47,"0","FERMT3"
"NME8",2.79553470178488e-51,1.57772216431939,0.039,0.009,7.13532277283573e-47,"0","NME8"
"RAB8B",2.91235974610138e-51,0.357316255042631,0.421,0.313,7.43350701594916e-47,"0","RAB8B"
"VPS16",2.98466194187926e-51,0.684514472083599,0.151,0.085,7.61805114045262e-47,"0","VPS16"
"SP140",4.09514427515477e-51,0.388647057268853,0.31,0.212,1.0452446247905e-46,"0","SP140"
"SELENOS",5.13686766220223e-51,0.534341468438216,0.213,0.134,1.3111341021005e-46,"0","SELENOS"
"ITGB7",7.08686646799642e-51,0.345257719633401,0.421,0.313,1.80885179729141e-46,"0","ITGB7"
"IRF4",7.22588231414129e-51,1.22983548988568,0.073,0.029,1.84433420186142e-46,"0","IRF4"
"DDOST",9.4584224423304e-51,0.385525665266421,0.411,0.307,2.41416774418041e-46,"0","DDOST"
"KLRC4",1.23012523570926e-50,0.287548715884593,0.444,0.326,3.13977165162431e-46,"0","KLRC4"
"LINC02256.1",1.45200962782765e-50,0.751534704450802,0.123,0.064,3.70610937406729e-46,"0","LINC02256.1"
"PPP3CA",1.78757750786792e-50,0.370125285907684,0.298,0.203,4.56261283108208e-46,"0","PPP3CA"
"ACTG1",1.79061483926119e-50,0.218934533165913,0.931,0.861,4.57036531573027e-46,"0","ACTG1"
"SIRT2",2.40852330779879e-50,0.517347934735739,0.232,0.15,6.14751489082563e-46,"0","SIRT2"
"USB1",3.26729346925992e-50,0.720150258785599,0.151,0.086,8.33943985093903e-46,"0","USB1"
"TMEM181",4.95537152466642e-50,0.412383294286745,0.248,0.161,1.26480902795586e-45,"0","TMEM181"
"IL12RB1",5.74059321987157e-50,0.667751243507595,0.146,0.081,1.46522901344002e-45,"0","IL12RB1"
"BOK",5.84854329813551e-50,2.66957542857274,0.028,0.004,1.49278219141611e-45,"0","BOK"
"UPP1",6.25216826541086e-50,0.461186597892214,0.26,0.173,1.59580342806347e-45,"0","UPP1"
"H3-3A",7.0126743432796e-50,0.196102850815732,0.886,0.8,1.78991499937868e-45,"0","H3-3A"
"POMP",7.84636744953771e-50,0.340160900763801,0.427,0.32,2.00270682782001e-45,"0","POMP"
"ADRM1",1.02469214190608e-49,0.46327666432587,0.282,0.193,2.61542422300107e-45,"0","ADRM1"
"PARP15",1.07494541959275e-49,0.415309210437261,0.267,0.178,2.74369068896854e-45,"0","PARP15"
"TSPOAP1",1.21430256835687e-49,0.795544821949853,0.114,0.058,3.09938587547409e-45,"0","TSPOAP1"
"DYRK1B",1.70047226993512e-49,0.7402541411272,0.132,0.071,4.3402854217824e-45,"0","DYRK1B"
"ZBTB7A",1.86998964288839e-49,0.314147127758502,0.449,0.335,4.77296156450832e-45,"0","ZBTB7A"
"PALLD",2.15691710872619e-49,1.31223850471923,0.053,0.017,5.50531522831272e-45,"0","PALLD"
"CEMIP2",3.42257446440545e-49,0.243443168363989,0.583,0.461,8.73577906294847e-45,"0","CEMIP2"
"DTD1",5.70021326588163e-49,0.513247739700173,0.226,0.146,1.45492243398363e-44,"0","DTD1"
"PDE4A",7.46445396278754e-49,0.694542747370541,0.131,0.07,1.90522722946189e-44,"0","PDE4A"
"UBE2E3",9.7335948580752e-49,0.391897823355766,0.307,0.213,2.48440275157512e-44,"0","UBE2E3"
"MAP4K1",1.03343887739253e-48,0.475701094288499,0.259,0.173,2.6377493906567e-44,"0","MAP4K1"
"FGL2",1.41142915113855e-48,1.1282652286822,0.064,0.024,3.60253176536605e-44,"0","FGL2"
"JAKMIP2",1.42507662562221e-48,0.527219729781925,0.194,0.12,3.63736557923814e-44,"0","JAKMIP2"
"HMGB2",1.55761054390863e-48,0.322862528430506,0.351,0.25,3.97564515227239e-44,"0","HMGB2"
"FKBP11",2.00685162918147e-48,0.476491573239429,0.243,0.161,5.12228809832279e-44,"0","FKBP11"
"CCDC107",2.52741935907165e-48,0.515212109668205,0.216,0.138,6.45098517209448e-44,"0","CCDC107"
"TFEB",3.57424665715497e-48,1.11011585032511,0.072,0.029,9.12290716772234e-44,"0","TFEB"
"FEZ1",4.96734763611773e-48,1.1628370733859,0.067,0.026,1.26786581064269e-43,"0","FEZ1"
"ATP5ME",8.23609775005043e-48,0.366699382407268,0.404,0.302,2.10218158972287e-43,"0","ATP5ME"
"CD2",9.61152445245241e-48,0.367543415695596,0.427,0.327,2.45324550124395e-43,"0","CD2"
"IFI16",1.28451794184741e-47,0.370672083771506,0.351,0.255,3.27860359477134e-43,"0","IFI16"
"GALNT3",1.38538439834288e-47,0.842096318761042,0.108,0.055,3.53605513833036e-43,"0","GALNT3"
"CTSS",3.56208827257099e-47,0.359273392969755,0.348,0.25,9.0918741069102e-43,"0","CTSS"
"RHOBTB3",3.58388211026037e-47,1.79699932909975,0.034,0.007,9.14750069822857e-43,"0","RHOBTB3"
"GNAL",4.67019375196103e-47,2.40452134374788,0.03,0.005,1.19202025325053e-42,"0","GNAL"
"DERL1",6.18946173512357e-47,0.442125207934987,0.261,0.176,1.57979821327294e-42,"0","DERL1"
"SELPLG",6.40577831078699e-47,0.398116710142065,0.403,0.304,1.63501085604527e-42,"0","SELPLG"
"VOPP1",9.6868599565929e-47,0.343852527507942,0.335,0.239,2.47247413532077e-42,"0","VOPP1"
"UAP1",1.15186888243286e-46,0.789011533305224,0.119,0.064,2.94003013552164e-42,"0","UAP1"
"ARPC3",1.17977219556421e-46,0.227745018175428,0.791,0.69,3.01125055195809e-42,"0","ARPC3"
"MAST3",1.30639244965272e-46,0.628494078619305,0.167,0.1,3.3344360884936e-42,"0","MAST3"
"FBXO6",1.68907330865377e-46,0.860884029611617,0.097,0.048,4.31119071300788e-42,"0","FBXO6"
"GABARAP",2.1168386541184e-46,0.246183277140995,0.673,0.557,5.4030189807718e-42,"0","GABARAP"
"TMED9",2.62182264808256e-46,0.396809774189362,0.331,0.236,6.69194012696593e-42,"0","TMED9"
"DYNLL1",3.20332037477158e-46,0.497009243196867,0.25,0.17,8.17615492456698e-42,"0","DYNLL1"
"PTPRC",3.79106947369822e-46,0.124700457108225,0.988,0.972,9.67632572466734e-42,"0","PTPRC"
"RHOA",7.28346643566525e-46,0.23504019928505,0.781,0.688,1.8590319730392e-41,"0","RHOA"
"UBB",1.35798559625035e-45,0.214885281070501,0.811,0.709,3.4661224358694e-41,"0","UBB"
"DIAPH1",1.7661177659007e-45,0.286158417982841,0.513,0.407,4.50783898568495e-41,"0","DIAPH1"
"PCDH1",1.9212173195627e-45,2.51533464076963,0.026,0.004,4.90371508645184e-41,"0","PCDH1"
"SLC1A4",6.1456926447496e-45,1.40681305557974,0.054,0.019,1.56862659064589e-40,"0","SLC1A4"
"CACNA2D2",7.50958420300933e-45,1.27738036059674,0.051,0.017,1.9167462719761e-40,"0","CACNA2D2"
"ARHGAP30",8.28875819479004e-45,0.313691304460574,0.506,0.402,2.11562264163821e-40,"0","ARHGAP30"
